Symbol,Description,"Revenue per share, Trailing 12 months","Revenue per share, Trailing 12 months - Currency","Earnings per share basic, Trailing 12 months","Earnings per share basic, Trailing 12 months - Currency","Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Operating cash flow per share, Trailing 12 months","Operating cash flow per share, Trailing 12 months - Currency","Free cash flow per share, Trailing 12 months","Free cash flow per share, Trailing 12 months - Currency","EBIT per share, Trailing 12 months","EBIT per share, Trailing 12 months - Currency","EBITDA per share, Trailing 12 months","EBITDA per share, Trailing 12 months - Currency","Book value per share, Quarterly","Book value per share, Quarterly - Currency","Total debt per share, Quarterly","Total debt per share, Quarterly - Currency","Cash per share, Quarterly","Cash per share, Quarterly - Currency"
WFG,West Fraser Timber Co. Ltd.,97.5497777408284,CAD,-16.6042,CAD,-16.6061,CAD,1.76644439061273,CAD,-5.566976228628209,CAD,-6.018115240212739,CAD,3.7094132769638573,CAD,102.39508,CAD,5.671291038614888,CAD,3.5358049067907635,CAD
KNT,"K92 Mining, Inc.",3.0518088746216,CAD,1.4581,CAD,1.4346,CAD,1.3739405654867,CAD,0.20418193233656837,CAD,2.0405141349115357,CAD,2.1969722948541803,CAD,3.94097,CAD,0.3376829977072743,CAD,1.0447944629880466,CAD
PSK,PrairieSky Royalty Ltd,2.0550064460679,CAD,0.8707,CAD,0.8707,CAD,1.53588311130211,CAD,1.3562526858616246,CAD,1.2135797163730124,CAD,1.859905457670821,CAD,10.92595,CAD,1.0421143102707349,CAD,0,CAD
AQN,Algonquin Power & Utilities Corp.,4.289564181501,CAD,-0.0534,CAD,-0.0547,CAD,0.846892912884466,CAD,-0.644089704312588,CAD,0.897253898118389,CAD,1.6146641175009475,CAD,7.84309,CAD,11.580640912340314,CAD,0.11194415577465071,CAD
CSH.UN,Chartwell Retirement Residences,3.48711755503221,CAD,0.0945,CAD,0.0945,CAD,0.90536570331684,CAD,,,0.4349747242108225,CAD,1.1882769918293374,CAD,4.90473,CAD,9.604170086463633,CAD,0.9527314267337114,CAD
BYD,Boyd Group Services Inc,201.686391172035,CAD,1.0281,CAD,1.026,CAD,21.1318378198925,CAD,17.336329611979558,CAD,7.535506097262121,CAD,23.13342802183949,CAD,54.97664,CAD,87.10496470152985,CAD,4.161602998535496,CAD
NGEX,NGEx Minerals Ltd.,0,CAD,-0.5411,CAD,-0.5411,CAD,-0.393956507033423,CAD,-0.3919514532153764,CAD,-0.5904918686926126,CAD,-0.590133292568484,CAD,0.63121,CAD,0.004450679805265849,CAD,0.6368247263766202,CAD
SCR,Strathcona Resources Ltd.,19.9047619047619,CAD,5.1228,CAD,5.1228,CAD,8.00887021475257,CAD,1.234827264239029,CAD,4.992530345471523,CAD,8.517273576097107,CAD,30.97899,CAD,6.018674136321196,CAD,6.015406162464986,CAD
ACO.X,ATCO Ltd. Class I,45.5885979964631,CAD,3.8384,CAD,3.8305,CAD,16.8153938167005,CAD,0.425481762362479,CAD,10.734550296270044,CAD,18.19820954437853,CAD,42.34942,CAD,114.7559769905136,CAD,11.461414973639277,CAD
TXG,Torex Gold Resources Inc.,19.1787067689769,CAD,6.2997,CAD,6.212,CAD,6.84055696891144,CAD,1.6172610358681467,CAD,7.811502532694203,CAD,10.294296710470237,CAD,34.76582,CAD,1.9264150288646413,CAD,1.7282777473673019,CAD
AC,Air Canada,75.5810810810811,CAD,2.1586,CAD,2.1252,CAD,12.3547297297297,CAD,2.5236486486486487,CAD,3.1013513513513513,CAD,9.89864864864865,CAD,8.79648,CAD,39.108108108108105,CAD,18.66554054054054,CAD
ELF,E-L Financial Corporation Limited,8.75744642424635,CAD,3.7638,CAD,3.6373,CAD,1.07925567876664,CAD,1.079255678766637,CAD,,,,,25.63906,CAD,1.672972440737599,CAD,,
ARIS,Aris Mining Corp,5.30574196367229,CAD,0.3576,CAD,0.3505,CAD,1.98179790192007,CAD,0.5535678270710521,CAD,1.9558862472098582,CAD,2.273170557941038,CAD,7.73762,CAD,3.557882945683319,CAD,2.8710968873169387,CAD
CAR.UN,Canadian Apartment Properties Real Estate Investment Trust,6.37485545827668,CAD,1.2445,CAD,1.239,CAD,2.55938599946631,CAD,,,3.618613161874023,CAD,3.6593580441439952,CAD,56.40403,CAD,38.63406483093384,CAD,0.3287545903909933,CAD
SKE,Skeena Resources Limited,0,CAD,-1.0374,CAD,-1.0374,CAD,-0.867412765782402,CAD,-2.480352642729788,CAD,-0.8502700148441271,CAD,-0.8111772405188634,CAD,0.74078,CAD,0.5365889677565544,CAD,1.3301540310944118,CAD
EIF,Exchange Income Corporation,53.0365529817805,CAD,2.8231,CAD,2.6115,CAD,8.87678781807679,CAD,-0.985991392112572,CAD,6.08498293615535,CAD,12.317161362317758,CAD,30.29416,CAD,43.777214131158395,CAD,1.4294997023593627,CAD
REI.UN,RioCan Real Estate Investment Trust,5.02509170797198,CAD,0.2357,CAD,0.2356,CAD,1.49348381803511,CAD,,,2.5047498287891834,CAD,2.5098692017168545,CAD,24.3698,CAD,24.33988567863899,CAD,0.5334420493765213,CAD
LNR,Linamar Corporation,168.229634222764,CAD,4.1,CAD,4.09,CAD,20.8921103715715,CAD,14.875919231088504,CAD,15.025225507466681,CAD,25.453077896132296,CAD,100.65884,CAD,35.92962110017144,CAD,20.541073096340043,CAD
MAU,Montage Gold Corp.,0,CAD,-0.2783,CAD,-0.2783,CAD,-0.159464766885511,CAD,-1.1960545317306754,CAD,-0.19817984398757924,CAD,-0.19578668864558504,CAD,0.46288,CAD,0.0018577839547529779,CAD,0.6141617463557907,CAD
PBH,Premium Brands Holdings Corporation,160.783964365256,CAD,1.4808,CAD,1.4777,CAD,1.56347438752784,CAD,-3.8908685968819596,CAD,9.14922048997773,CAD,13.481069042316257,CAD,37.68009,CAD,75.8173719376392,CAD,0.6369710467706013,CAD
TA,TransAlta Corporation,8.36363636363636,CAD,-0.6496,CAD,-0.6496,CAD,2.0976430976431,CAD,1.1919191919191918,CAD,-0.5521885521885522,CAD,1.569023569023569,CAD,1.99528,CAD,14.865319865319865,CAD,0.9461279461279462,CAD
GRT.UN,Granite Real Estate Investment Trust,9.9340065681445,CAD,4.7193,CAD,4.6976,CAD,6.1496223316913,CAD,,,7.708538587848933,CAD,7.728784893267652,CAD,90.87917,CAD,52.56666666666667,CAD,2.1006075533661743,CAD
SJ,Stella-Jones Inc.,63.2510496597655,CAD,6.1032,CAD,6.1002,CAD,9.28405964963081,CAD,7.220935283046185,CAD,8.940205588533372,CAD,11.473867091356595,CAD,37.52131,CAD,27.707398291588245,CAD,1.2487331692485883,CAD
AAUC,Allied Gold Corporation,13.006272481518,CAD,-0.4552,CAD,-0.4721,CAD,4.5660826545289,CAD,-0.16367463284225675,CAD,2.8494422950369294,CAD,3.7378290308727182,CAD,3.9455,CAD,1.667780642448387,CAD,3.151954942838922,CAD
PEY,Peyto Exploration & Development Corp.,4.88628119908152,CAD,1.8602,CAD,1.8437,CAD,3.96113476263698,CAD,1.7516877539906677,CAD,1.4090112402066328,CAD,3.3663766939570703,CAD,13.70781,CAD,6.10168161040938,CAD,0.25607925906305107,CAD
AII,Almonty Industries Inc.,0.116376041928948,CAD,-0.5192,CAD,-0.5445,CAD,-0.0330244275342352,CAD,-0.1443250591999024,CAD,-0.08165477096498433,CAD,-0.07754533267644233,CAD,0.7599,CAD,0.7652803387718111,CAD,0.43179284345464375,CAD
CG,Centerra Gold Inc.,8.93891659447663,CAD,3.9958,CAD,3.9444,CAD,2.37360570042494,CAD,0.6368156782830857,CAD,1.6657926406479995,CAD,2.406861010653428,CAD,14.13078,CAD,0.1262407464467221,CAD,3.6338336049991535,CAD
MX,Methanex Corporation,64.5661740219289,CAD,4.4936,CAD,4.4888,CAD,15.5214165249928,CAD,13.328287659401044,CAD,9.385695696068455,CAD,16.796428914997147,CAD,46.23917,CAD,65.03264774335295,CAD,7.436947824346467,CAD
NPI,Northland Power Inc.,8.73414352471492,CAD,-1.0885,CAD,-1.0885,CAD,4.59535682327477,CAD,4.11248862341397,CAD,2.712484034538933,CAD,5.449029070523361,CAD,14.44324,CAD,27.852635926302668,CAD,3.4438092251684496,CAD
EDR,Endeavour Silver Corp.,1.57594778145851,CAD,-0.4725,CAD,-0.4725,CAD,0.17911182020521,CAD,-0.668161067181847,CAD,-0.039184830113840975,CAD,0.22458726098441797,CAD,2.40731,CAD,0.759580644321663,CAD,0.27755561151428365,CAD
FVI,Fortuna Mining Corp.,4.75358329983379,CAD,1.3496,CAD,1.3004,CAD,2.13573181943689,CAD,1.3222755173172547,CAD,1.8156915788377095,CAD,2.7737495637887437,CAD,7.51828,CAD,0.9472571585962497,CAD,2.513865456028766,CAD
SII,Sprott Inc.,15.6764981103504,CAD,3.6452,CAD,3.6421,CAD,5.29232428848146,CAD,,,5.18606149202387,CAD,5.32015005433852,CAD,19.52207,CAD,0,CAD,6.5945364430998055,CAD
SEA,Seabridge Gold Inc,0,CAD,-0.5326,CAD,-0.5336,CAD,-0.0992194237017681,CAD,-1.2321463427571882,CAD,-0.21835504808355236,CAD,-0.21569694867974254,CAD,10.17668,CAD,5.711356555753626,CAD,1.0875242358565218,CAD
PPTA,Perpetua Resources Corp.,0,CAD,-0.6949860724233984,CAD,-0.6949860724233984,CAD,-0.5834338054472744,CAD,-0.6273890766523063,CAD,-0.9855333449811384,CAD,-0.9825202384956658,CAD,6.885027855153204,CAD,0.0006338546386274806,CAD,5.802039358037248,CAD
LMN,Lumine Group Inc.,4.01287997430968,CAD,0.5366,CAD,0.5366,CAD,1.08915242323326,CAD,1.0698510049793861,CAD,0.8900629516622818,CAD,1.5157659647837491,CAD,4.15807,CAD,0.8928434711898261,CAD,1.2639208643079443,CAD
MDA,MDA Space Ltd,11.3828975097577,CAD,0.8911,CAD,0.8548,CAD,5.65570182881658,CAD,4.208143511069996,CAD,0.8525449678072025,CAD,1.7650525212672106,CAD,10.52495,CAD,3.3156234861609235,CAD,1.5044458990069387,CAD
DML,Denison Mines Corp.,0.00542732669026762,CAD,-0.2181,CAD,-0.2182,CAD,-0.0755431230439428,CAD,-0.09961921715329689,CAD,-0.09131650036695242,CAD,-0.07667744101435019,CAD,0.44907,CAD,0.6675556061184019,CAD,0.5384965435089575,CAD
GEI,Gibson Energy Inc.,65.2369386909133,CAD,1.2072,CAD,1.2001,CAD,2.33875359521931,CAD,1.265185433881968,CAD,2.1301637573038863,CAD,3.2019071084844932,CAD,5.0107,CAD,16.97504320665259,CAD,0.3408305953603036,CAD
TVE,Tamarack Valley Energy Ltd.,2.80229633701625,CAD,-0.1929,CAD,-0.1958,CAD,1.62121715527257,CAD,0.6489286512543871,CAD,0.9355056311000227,CAD,2.074663171015088,CAD,3.71415,CAD,1.4376732975310953,CAD,0.00539449918146177,CAD
SRU.UN,SmartCentres Real Estate Investment Trust,5.08838382092382,CAD,1.4122,CAD,1.3815,CAD,2.18633153975402,CAD,,,2.910448057679358,CAD,2.950188066491301,CAD,30.6578,CAD,28.74254578513252,CAD,0.2828827940160875,CAD
BBUC,Brookfield Business Corp. Class A,,,,,,,,,,,,,,,,,,,,
TPZ,Topaz Energy Corp,2.06803728782774,CAD,0.3661,CAD,0.3646,CAD,1.97192329118877,CAD,2.065829333579968,CAD,0.5840136109436728,CAD,1.916640260785685,CAD,7.91562,CAD,3.2675068141935792,CAD,0.0027906987706408596,CAD
FCR.UN,First Capital Real Estate Investment Trust,3.54272965187431,CAD,5.0084,CAD,4.9979,CAD,0.999863498578503,CAD,,,1.9893011127219324,CAD,2.0011249599909626,CAD,22.6789,CAD,18.741221546514037,CAD,0.2930073616628697,CAD
EQB,EQB Inc,81.9527232685842,CAD,6.6808,CAD,6.6252,CAD,17.0270334122943,CAD,,,,,,,81.31119,CAD,346.1817059752586,CAD,,
ATS,ATS Corporation,28.5026872004278,CAD,0.1859,CAD,0.1829,CAD,3.44275303219898,CAD,3.1054272229135127,CAD,1.0501502742810631,CAD,2.6288672287223,CAD,18.35752,CAD,15.249777302158815,CAD,2.684436713690897,CAD
SES,Secure Waste Infrastructure Corp.,45.9865604581294,CAD,0.4507,CAD,0.4438,CAD,1.35665536586268,CAD,0.45973038976077657,CAD,1.1673546171376583,CAD,2.028222307768132,CAD,3.64325,CAD,4.57476809418812,CAD,0.10817185641430037,CAD
BBU.UN,Brookfield Business Partners LP,423.675397054026,CAD,-0.3415,CAD,-0.3415,CAD,,,,,54.87472208380521,CAD,105.25539932049831,CAD,,,679.1499631965153,CAD,248.83071064657307,CAD
ERO,Ero Copper Corp.,7.89221532453957,CAD,1.8718241,CAD,1.8633,CAD,3.84549007216131,CAD,0.27385589980004277,CAD,2.288559380047557,CAD,3.7773149641228914,CAD,11.86568,CAD,8.537127348706814,CAD,0.8860609052325609,CAD
ATH,Athabasca Oil Corporation,2.7248640653746,CAD,0.8963,CAD,0.8879,CAD,1.08625032335406,CAD,1.4344080962188406,CAD,0.8045196348769313,CAD,1.0734653790073456,CAD,3.64261,CAD,0.3978154124998429,CAD,0.6718823643091943,CAD
CRT.UN,CT Real Estate Investment Trust,3.62184998162227,CAD,2.178,CAD,1.6295,CAD,2.34310678843051,CAD,,,2.716661709406499,CAD,2.716661709406499,CAD,18.00169,CAD,19.21031445616187,CAD,0.02493482993581911,CAD
TKO,Taseko Mines Limited,1.8918353811392,CAD,-0.098,CAD,-0.0988,CAD,0.410650651438335,CAD,-0.7929308542329441,CAD,0.2930011128972425,CAD,0.5897175039625887,CAD,2.15636,CAD,2.420661105927583,CAD,0.5350056769000754,CAD
BTE,Baytex Energy Corp.,3.95406155219132,CAD,0.2792,CAD,0.2778,CAD,2.23389574023656,CAD,0.5429048133322124,CAD,0.7969553717511786,CAD,2.512105436743774,CAD,5.45351,CAD,2.603961638201419,CAD,0.013473191362775087,CAD
WDO,Wesdome Gold Mines Ltd.,5.3212643791559,CAD,1.9207,CAD,1.9092,CAD,2.46171806659958,CAD,1.440447768065613,CAD,2.8020559973165486,CAD,3.3990515840913424,CAD,5.49997,CAD,0.0017626592477128181,CAD,1.7488013259406876,CAD
DIR.UN,Dream Industrial Real Estate Investment Trust,1.72432182877938,CAD,0.5818,CAD,0.5801,CAD,0.869539240746964,CAD,,,1.1482149100920296,CAD,1.1656669348460005,CAD,16.28349,CAD,10.597938074336595,CAD,0.14064478459089072,CAD
POU,Paramount Resources Ltd. Class A,8.48150732728542,CAD,9.5088,CAD,9.3513,CAD,2.92812281926029,CAD,-2.536636427076064,CAD,1.0425680390788554,CAD,2.9790648988136774,CAD,18.78407,CAD,0.18492672714584785,CAD,4.845080251221214,CAD
FOM,Foran Mining Corporation,0,CAD,-0.0426,CAD,-0.0426,CAD,-0.00538362449223261,CAD,-1.0557523965358884,CAD,-0.03468371700180827,CAD,-0.03468371700180827,CAD,2.13253,CAD,0.802468961083312,CAD,0.6204697011576842,CAD
AYA,Aya Gold & Silver Inc.,1.31957620223694,CAD,0.0169,CAD,0.0053,CAD,0.391907950828332,CAD,-0.03743921734808444,CAD,0.12984583096312052,CAD,0.2822902618065783,CAD,3.89093,CAD,1.094383454488662,CAD,1.2490112481086244,CAD
SVM,Silvercorp Metals Inc.,2.31982478100274,CAD,-0.1077,CAD,-0.1094,CAD,1.53970052988572,CAD,0.8209137535280682,CAD,1.014352180102709,CAD,1.2528735391629624,CAD,4.41195,CAD,0.7150184747857296,CAD,2.8801861662097012,CAD
BEI.UN,Boardwalk Real Estate Investment Trust,13.0396894851943,CAD,4.017,CAD,3.9542,CAD,5.30511864339435,CAD,,,7.199905963012077,CAD,7.380747895014817,CAD,92.87899,CAD,72.81234808394635,CAD,1.9824416511168537,CAD
TVK,"TerraVest Industries, Inc.",69.6597614233115,CAD,4.3798,CAD,4.272,CAD,7.71101088978794,CAD,4.418788218572744,CAD,6.134946365379859,CAD,12.625830630733322,CAD,34.32359,CAD,41.79641596596559,CAD,0.7152575256246881,CAD
KXS,"Kinaxis, Inc.",25.5908757662836,CAD,1.7244,CAD,1.668,CAD,5.45404763309049,CAD,5.101944500419593,CAD,2.555068683473265,CAD,4.177950725195239,CAD,22.10099,CAD,2.363562304132242,CAD,16.13049020177543,CAD
MFI,Maple Leaf Foods Inc.,38.3176619273302,CAD,1.6463,CAD,1.6253,CAD,3.76568720379147,CAD,2.9279462875197475,CAD,3.6044470774091626,CAD,5.59198262243286,CAD,13.12253,CAD,12.951208530805689,CAD,1.4808214849921013,CAD
CEU,CES Energy Solutions Corp,11.0259115693571,CAD,0.8,CAD,0.7893,CAD,1.0878808974949,CAD,0.6888424133379865,CAD,1.2073352497921095,CAD,1.6581609833794173,CAD,3.74627,CAD,2.257873361062265,CAD,0,CAD
EFX,Enerflex Ltd.,28.5886521617719,CAD,1.5371,CAD,1.5353,CAD,3.18154183249065,CAD,1.8936969331936946,CAD,3.2633741529844085,CAD,5.1604538773628885,CAD,13.16867,CAD,8.198521699085797,CAD,0.7277467250228724,CAD
EIT.UN,Canoe EIT Income Fund,2.14915459602357,CAD,3.1365,CAD,3.1365,CAD,0.0980062785702484,CAD,,,3.174869196453159,CAD,3.174869196453159,CAD,15.8567,CAD,,,,
BHC,Bausch Health Companies Inc.,38.6887388246498,CAD,0.5698,CAD,0.5591,CAD,5.10975050257465,CAD,3.6126501812649177,CAD,8.209133885113136,CAD,12.766116734747653,CAD,-2.04947,CAD,77.97987829320657,CAD,4.901719186797226,CAD
WPK,Winpak Ltd.,25.7604959507443,CAD,3.1261,CAD,3.1261,CAD,3.57750648126276,CAD,1.5988517028167633,CAD,4.117707985736251,CAD,5.41769031962574,CAD,29.80412,CAD,0,CAD,8.315011316125233,CAD
CRR.UN,Crombie Real Estate Investment Trust,2.68196591189437,CAD,-0.2798,CAD,-0.2798,CAD,1.01481835051325,CAD,,,1.127229724656491,CAD,1.7807710047302878,CAD,9.86456,CAD,12.83264863937187,CAD,0.008908172349805319,CAD
USA,Americas Gold and Silver Corporation,0.550456825751538,CAD,-0.387,CAD,-0.387,CAD,-0.0921371717139075,CAD,-0.26748038864032936,CAD,-0.17148412334659938,CAD,-0.05906817230719457,CAD,0.25546,CAD,0.3217551863996736,CAD,0.20041782623187468,CAD
CCA,Cogeco Communications Inc.,67.7792874396491,CAD,7.3777,CAD,7.3107,CAD,25.7897923351841,CAD,11.662540136352655,CAD,16.960448049165322,CAD,33.694960824113565,CAD,76.83588,CAD,109.18192055435856,CAD,1.5332852427304555,CAD
FRU,Freehold Royalties Ltd.,1.95511921804209,CAD,0.8071,CAD,0.8047,CAD,1.46060936909289,CAD,-0.44136284816301974,CAD,1.096887250790792,CAD,1.7588949288185765,CAD,6.30761,CAD,1.7374263216614334,CAD,0,CAD
SGD,Snowline Gold Corp.,0,CAD,-0.2968,CAD,-0.2968,CAD,-0.295819706468809,CAD,-0.30009322724931,CAD,-0.378259602857523,CAD,-0.37202686592188844,CAD,0.74907,CAD,0.0014588827741972904,CAD,0.7276472712721651,CAD
HWX,Headwater Exploration Inc.,2.17403114662578,CAD,0.727,CAD,0.7244,CAD,1.25188521243532,CAD,0.4473348720555273,CAD,0.959771024805646,CAD,1.5041828801879795,CAD,3.15115,CAD,0.05742294584753318,CAD,0.5180522110104738,CAD
HR.UN,H&R Real Estate Investment Trust,3.10428328972908,CAD,-3.0147,CAD,-3.0147,CAD,0.906159854944778,CAD,,,1.749794409506338,CAD,1.749794409506338,CAD,15.63256,CAD,13.336386081391707,CAD,0.23659302511313454,CAD
BB,BlackBerry Limited,1.25688863989201,CAD,0.0253,CAD,0.0247,CAD,0.105474623617052,CAD,0.09909587910843984,CAD,0.11736952522459218,CAD,0.16442865455984626,CAD,1.74991,CAD,0.5339584405914443,CAD,0.7111653136073439,CAD
BLX,Boralex Inc. Class A,8.05797373433392,CAD,-0.2239,CAD,-0.2239,CAD,3.37695276064477,CAD,-3.1239245999048166,CAD,1.878247500877351,CAD,4.82699875873143,CAD,14.14726,CAD,45.097403725728725,CAD,3.435343874661683,CAD
SXGC,Southern Cross Gold Consolidated Ltd.,0,CAD,-0.0238,CAD,-0.0238,CAD,-0.0253201572333105,CAD,-0.06832740505240219,CAD,-0.031213117811903387,CAD,-0.02994985196906938,CAD,0.95156,CAD,0.0046236705302458905,CAD,0.5041473890318048,CAD
NWC,North West Company Inc.,53.3442929313673,CAD,2.9916,CAD,2.9426,CAD,5.09820511767363,CAD,2.34817431305705,CAD,4.414014046905163,CAD,6.869326816445557,CAD,16.72806,CAD,9.814576744568118,CAD,1.7051587464574691,CAD
VNP,5N Plus Inc.,5.58601441411704,CAD,0.6878,CAD,0.6794,CAD,0.673398545555581,CAD,0.41861197674002587,CAD,1.0473281012952724,CAD,1.3236543878993166,CAD,2.98078,CAD,2.2531772309050626,CAD,0.8063758770898415,CAD
RUS,Russel Metals Inc.,83.4703885402269,CAD,2.9998,CAD,2.9998,CAD,3.58770710196602,CAD,2.2497351301050057,CAD,4.301651823510131,CAD,5.983108535459117,CAD,28.85669,CAD,8.698616166521115,CAD,2.060908440527847,CAD
HPS.A,Hammond Power Solutions Inc. Class A,71.6207008125377,CAD,6.78,CAD,6.78,CAD,1.31298612238096,CAD,-1.7777517941315713,CAD,9.387964173479816,CAD,10.732113871537527,CAD,28.96314,CAD,7.779638072448006,CAD,3.2340399653118324,CAD
PNG,Kraken Robotics Inc,0.328553163368685,CAD,0.0611,CAD,0.0608,CAD,-0.0390331150868914,CAD,-0.0946155746990204,CAD,0.03003638338257945,CAD,0.055243994248835235,CAD,0.76977,CAD,0.12256636674778049,CAD,0.40817633421361943,CAD
CURA,"Curaleaf Holdings, Inc.",2.33297389368813,CAD,-0.4873,CAD,-0.4873,CAD,0.260406620494137,CAD,0.12265941059176493,CAD,0.010917717398332662,CAD,0.45403579588760173,CAD,1.47926,CAD,1.8831007541742635,CAD,0.19554627734477234,CAD
RCH,Richelieu Hardware Ltd,35.7669155334744,CAD,1.5556,CAD,1.5512,CAD,,,3.349587509694631,CAD,2.5137203571193645,CAD,3.894952629156308,CAD,17.51783,CAD,5.042865439793345,CAD,0.8290198127777043,CAD
BDGI,Badger Infrastructure Solutions Ltd,33.3315578214718,CAD,2.5245,CAD,2.5245,CAD,6.46408740530623,CAD,2.068772306822495,CAD,3.3695930064275186,CAD,6.888293734027602,CAD,12.07285,CAD,10.695270774319969,CAD,0.2195130395938523,CAD
FIH.U,Fairfax India Holdings Corp,1.1308436264893613,CAD,4.165499674257899,CAD,4.165499674257899,CAD,,,,,5.976180041538005,CAD,,,31.451827540466894,CAD,5.076307135020342,CAD,0.08254455765887911,CAD
ARE,Aecon Group Inc.,76.9488527702855,CAD,0.1306,CAD,0.0822,CAD,-0.408091581667717,CAD,-1.2196522519339839,CAD,0.3656988468430564,CAD,1.8950879569472328,CAD,14.47458,CAD,9.19700167802463,CAD,5.827964705267307,CAD
ABRA,AbraSilver Resource Corp.,0,CAD,-0.3493,CAD,-0.3493,CAD,-0.257403511441266,CAD,-0.2866984057668126,CAD,-0.34180188523923055,CAD,-0.3413220217853031,CAD,0.33398,CAD,0,CAD,0.1851983651843929,CAD
EXE,Extendicare Inc.,18.5489056885529,CAD,1.0771,CAD,1.0423,CAD,1.76917961640767,CAD,1.1497620047599049,CAD,1.51370805917215,CAD,1.9350062998740025,CAD,1.95541,CAD,3.936989593541463,CAD,1.9462994073451867,CAD
SIA,Sienna Senior Living Inc.,10.5493566530791,CAD,0.4897,CAD,0.4897,CAD,0.994630502730612,CAD,-0.4499241506193632,CAD,1.0609224068640999,CAD,1.6830480452753445,CAD,7.25186,CAD,14.962350449951968,CAD,1.256123983643546,CAD
VET,Vermilion Energy Inc.,12.2105847496466,CAD,-1.5177,CAD,-1.5187,CAD,6.60266200192356,CAD,2.72973321886639,CAD,1.7379051258383307,CAD,6.601145099760523,CAD,17.65087,CAD,8.48945591624118,CAD,0.29727409453850673,CAD
TSU,Trisura Group Ltd.,66.1057896145059,CAD,2.9875,CAD,2.9323,CAD,7.87856834132587,CAD,7.78652726037829,CAD,,,,,19.51893,CAD,3.2318521415193366,CAD,,
NFI,NFI Group Inc.,40.2376878642416,CAD,-3.3591,CAD,-3.3591,CAD,0.848210974246111,CAD,0.4376370521831161,CAD,-0.6393324187220948,CAD,0.26692685442623837,CAD,4.88308,CAD,14.975563783695856,CAD,0.8488464727264586,CAD
VRNO,Verano Holdings Corp Class A,3.2217179489871,CAD,-1.3495,CAD,-1.3495,CAD,0.31775395721826,CAD,0.13829116733140281,CAD,0.3093828430144921,CAD,0.8390149775322712,CAD,3.40667,CAD,1.9435969657499585,CAD,0.3177588936841499,CAD
IAU,i-80 Gold Corp,0.15828313101522523,CAD,-0.41211205712716287,CAD,-0.41211205712716287,CAD,-0.1424054339359819,CAD,-0.15840617526947878,CAD,-0.16377522793141994,CAD,-0.1518133311057759,CAD,0.5756660258170833,CAD,0.29051247257242835,CAD,0.10515295458072407,CAD
SLS,Solaris Resources Inc,0,CAD,-0.4965,CAD,-0.4965,CAD,0.309099889667201,CAD,0.286764022094536,CAD,-0.5463293628559782,CAD,-0.5391400510173224,CAD,-0.40255,CAD,0.004482393648531266,CAD,0.294939823274238,CAD
CYB,Cymbria Corporation Class A,9.89547563341454,CAD,13.1315,CAD,13.1315,CAD,0.622929025139045,CAD,,,13.819606920759846,CAD,13.819606920759846,CAD,89.53286,CAD,2.2969359334035584,CAD,6.354840769510289,CAD
ALS,Altius Minerals Corporation,0.839144789938275,CAD,7.7992,CAD,7.6918,CAD,0.560901038693917,CAD,0.5573786972993805,CAD,0.21511745215551697,CAD,0.3283416309582235,CAD,18.3604,CAD,1.9343383365505111,CAD,7.489749721305347,CAD
HMMC,Hemlo Mining Corp,0,CAD,-0.0994,CAD,-0.0994,CAD,-0.0756798314087121,CAD,-0.07567983140871211,CAD,-0.22489014949923447,CAD,-0.22489014949923447,CAD,0.25718,CAD,0,CAD,0.9221649389067791,CAD
PMZ.UN,Primaris Real Estate Investment Trust,4.74245612512745,CAD,1.4432,CAD,1.4281,CAD,1.63540649789213,CAD,,,2.538205667758567,CAD,2.553419962253509,CAD,21.47247,CAD,18.6871669161406,CAD,0.24793370501334144,CAD
KMP.UN,Killam Apartment REIT,3.1542429832895,CAD,0.2138,CAD,0.2106,CAD,1.20156462255199,CAD,,,1.9331243249792482,CAD,1.941505802201106,CAD,25.22386,CAD,19.082927578858072,CAD,0.08627652240456544,CAD
PXT,Parex Resources Inc.,12.9837724682183,CAD,1.6194,CAD,1.6188,CAD,5.58842621958363,CAD,2.476110606873221,CAD,3.942231527703288,CAD,6.95356966046454,CAD,27.55566,CAD,0.21623845043112339,CAD,1.0109305416890135,CAD
