Symbol,Description,"Gross margin %, Trailing 12 months","Operating margin %, Trailing 12 months","Pretax margin %, Trailing 12 months","Net margin %, Trailing 12 months","Free cash flow margin %, Trailing 12 months","Return on assets %, Trailing 12 months","Return on equity %, Trailing 12 months","Return on invested capital %, Trailing 12 months","Research & development ratio, Trailing 12 months","Selling, general & admin expenses ratio, Trailing 12 months"
SEC,Senvest Capital Inc.,85.6164509995754,195.193792725774,134.95960472314,107.175776370763,-299.69357428977537,2.85470576729037,9.11236319501119,9.11236319501119,,
FF,First Mining Gold Corp.,,,,,,-8.69674735835895,-11.853253812804,-11.8451986918819,,
FVL,Freegold Ventures Limited,,,,,,-0.614495551531792,-0.62309041965312,-0.622936541167817,,
TAU,THESIS GOLD & SILVER INC,,,,,,-2.51787031136602,-2.85719478090961,-2.85247365580883,,
TAU,THESIS GOLD & SILVER INC,,,,,,-2.51787031136602,-2.85719478090961,-2.85247365580883,,
DXT,"Dexterra Group, Inc.",13.6678005259038,6.60306839400937,5.61235765777358,3.99476650128627,8.200916058727556,6.15744490790858,14.3850055532368,9.0695711416857,,7.064732131894383
WED,Westaim Corporation,,-74.1753008829598,-75.0848308435942,-68.2270798800921,-97.23241605361423,-6.10888896401343,-6.98149106658852,-6.93658336029309,,
URC,Uranium Royalty Corp,10.0013176966662,-7.6031097641323,0.914481486361839,1.34932138621689,78.49255501383581,0.161885203787228,0.167622913921378,0.167538444673865,,17.604427460798526
UCU,Ucore Rare Metals Inc.,,,,,,-48.3084370691345,-75.1587833508262,-57.3638198934175,,
NCX,NorthIsle Copper and Gold Inc.,,,,,,-28.0069044703271,-31.5073294820079,-31.3984955843604,,
CUP.U,Caribbean Utilities Co. Ltd. Class A,21.1325431869227,15.6177156177152,16.6796949274292,16.6796949274292,-1.0102254241204995,5.47456011095937,11.7634204063443,6.12615851581992,,5.514827569207462
MRE,Martinrea International Inc.,12.7537276708052,5.29608744758902,0.358520905360887,-0.877756637505629,3.3671542860247476,-1.04672015019145,-2.72602197431355,-1.5732345259903,0.7207404876611511,6.736899735555046
SGY,Surge Energy Inc.,25.4997483564531,19.3354644396213,10.9779497342015,8.78707810386588,17.488440124563557,3.32232482459603,5.9617082689758,4.55494370268537,,6.164283916831808
MNO,Meridian Mining PLC,,,,,,-58.3399945457833,-62.9805793837684,-62.9805793837684,,
GSKR,Goldsky Resources Corp.,,,,,,-116.857037876687,-137.975915789876,-137.975915789876,,
JAG,Jaguar Mining Inc.,43.6769435165182,9.15944297607327,-9.76425121678123,-10.9735455956737,7.467162414818324,-4.49864309907638,-6.17268621405028,-6.10245187923212,,5.527983790616703
NICU,Magna Mining Inc,-35.0698035714286,-83.3289642857143,-0.921372448979596,10.8107704081633,-102.25367346938776,3.56331814163438,6.20857696727914,5.58360854039969,,48.25916071428571
FTN,Financial 15 Split Corp. Class A,96.3141083139487,95.7071956039728,74.8355140614957,74.8355140614957,11.108391809457993,16.4543771464199,34.7551662992918,34.7551662992918,,
VBNK,VersaBank,,13.6421472088061,13.6421472088061,9.35647519504986,49.13382409511003,0.53457517775733,6.1076795625169,4.98274476433603,,
OBE,Obsidian Energy Ltd,20.2107988165681,14.2381656804734,8.69082840236687,6.50887573964497,-11.741863905325443,1.7735677936212,2.51662257810824,2.11386019697334,,5.972633136094673
FWZ,Fireweed Metals Corp.,,,,,,-82.0473724748367,-108.118699577037,-107.764908345894,,
HSTR,Heliostar Metals Ltd,,,,,,,,,,
AUXX,Gold X2 Mining Inc.,,,,,,-6.75140228661834,-8.02774000615824,-8.0149076448343,,
DLCG,"Dominion Lending Centres, Inc. (Canada) Class A",79.0135622492,40.3037537461269,-106.294509066897,-118.105348707269,38.7738101285112,-52.0741042673559,-137.87267854178,-71.9214077806545,,
VREO,Vireo Growth Inc,41.883076733939,5.82944322272557,-20.7673525799158,-33.5358842910553,-22.58192692809868,-14.6190177020853,-53.8018260012491,-25.8193315918934,,36.0536335112134
BK,Canadian Banc Corp Class A,87.1445821393023,269.210878044497,221.243378536944,221.243378536944,39.20566956613625,15.1947292697066,29.1989074042504,29.1989074042504,,
FEC,Frontera Energy Corporation,12.2346959294697,6.52262275133426,-47.5467121400587,-39.8713726032286,10.265755146110514,-15.8745285248692,-28.553828458078,-21.7108196458399,,5.566051728388988
QRC,Queen's Road Capital Investment Ltd.,99.3651343355885,419.857196774589,413.515998002361,413.544671558835,25.58684992344186,28.7250430281223,31.3533142271223,31.3429770824484,,
DIV,Diversified Royalty Corp.,99.8560628089561,89.8066298342542,60.0712416400116,43.1767955801105,65.00436173306193,4.96780636646041,10.2777345169496,5.42459012350866,,10.049432974701949
HIVE,HIVE Digital Technologies Ltd,-14.3464533423127,-32.7586431409009,-47.2406467826383,-49.3437730062332,-28.309676909790056,-22.8784832418066,-25.3833478473232,-24.7723174344943,,18.41218979858821
BAMI,Blue Ant Media Corporation,23.487780006348,-8.19168405626802,-47.5684947696131,-45.8207554177894,3.553556595555015,,,,,31.67946406261607
ARA,"Aclara Resources, Inc.",,,,,,-5.04962098190273,-5.98157236077636,-5.98157236077636,,
CGO,Cogeco Inc.,28.6560748654987,24.4213238833859,13.7638135318395,2.79882851447337,16.438833053241225,0.836706748891831,9.62505231257666,1.51204964149782,,4.234750982112823
RML,Rusoro Mining Ltd.,,,,,,-3097.61981164636,,,,
MHC.U,Flagship Communities Real Estate Investment Trust,65.052374605621,31.1241494586176,95.1191304869477,95.1191304869477,38.38024305697027,8.31206928968342,15.9684240818807,9.49459538739323,,
LGD,Liberty Gold Corp,,,,,,-41.7684741162806,-50.2901384779773,-50.0914322516911,,
IFP,Interfor Corporation,0.0641505399337146,-2.03143376456752,-16.4189743041448,-12.2741366406501,-3.2823692932748854,-11.875452570601,-24.5956079271559,-15.3315378280321,,2.0955843045012292
EU,enCore Energy Corp.,0.246722562475872,-147.313549801998,-135.669069913753,-119.084250000156,-131.248970789727,-12.8409384003134,-19.8058762166488,-16.4433187374792,,147.5602723644742
DCBO,"Docebo, Inc.",79.2885153338729,8.83791542954003,9.95858323565784,9.50108196841558,12.779399322110773,13.2034927543187,50.7915233484574,49.4811091141419,20.97079288047793,49.47980702385492
WJX,Wajax Corporation,18.6334563511451,4.69342625602054,2.97492677271394,2.15542267751777,8.373129339771353,3.09752662829413,8.84473969088143,4.67899814321466,,13.94003009512458
HOM.U,BSR Real Estate Investment Trust,50.6064150680381,31.4395747275763,-15.2158351196961,-14.1052543233904,20.41204574129895,-1.37273509818463,-3.64399360718366,-2.03871015882543,,
SNM,ShaMaran Petroleum Corp.,39.0927193788754,26.4524385592608,9.23339972933125,9.11188079298727,,2.74149807310574,5.65227847343976,3.20853484590852,,12.640280819614533
ACQ,AutoCanada Inc.,7.41749874321094,3.2614931211857,1.94610968839887,1.97935630533247,3.7005269700349808,3.04275943444765,18.0651467788085,6.12018630733535,,4.159598041707323
NOA,North American Construction Group Ltd.,12.7679172782166,8.6773780371485,3.5233063797151,2.99905396303838,-0.9077283044136711,2.16024585647211,8.92628290548574,3.2706439390723,,4.090539241068127
MI.UN,Minto Apartment Real Estate Investment Trust,64.0195053988157,109.486083404579,47.7907602672493,47.7907602672493,16.663816851904624,2.87510053365225,7.25559572340589,3.73324863968244,,
ESI,Ensign Energy Services Inc.,6.30390660015377,2.5756742082767,-3.58800387222625,-2.80523843706843,8.674369821899456,-1.63958604099657,-3.49940301583069,-2.00833534604556,,3.7282323918770706
TOT,Total Energy Services Inc.,14.118432271155,8.37496521736547,7.96688198066432,6.01053827179076,6.711142227059058,6.13370521390712,10.5123326841459,8.9393661573038,,5.74346705378955
ZDC,Zedcor Inc,56.9326013316201,8.41801970174824,3.10127321574582,3.10127321574582,-69.78935482614959,1.92628600449829,3.57495511669659,2.43473742128752,,48.5145816298719
GUD,"Knight Therapeutics, Inc.",31.3106807846397,-2.78364415748853,-2.42868120025323,-0.844033771016272,10.34974362444001,-0.347411816775823,-0.453429964671925,-0.420358694854246,6.554612102086284,27.539712840041947
LBS,Life & Banc Split Corp A 2006-29.11.18 Ext to 30.10.23 Further Ext to 30.10.28,85.975899761058,638.599702145288,555.351428800805,555.351428800805,-4.587376116200576,27.2735313434476,59.4067113387707,59.4067113387707,,
GRZ,Gold Reserve Ltd.,,,,,,-32.7978968690296,-40.6855811189587,-40.6643541344032,,
FSZ,Fiera Capital Corporation Class A,92.9295392363908,19.3387182222609,7.33172222101268,4.52679018527792,14.831958082050612,2.56852974567125,11.2615637931408,3.03016612573907,,
MAI,Minera Alamos Inc.,-215.798847637383,-274.279590717188,-317.593335241338,-317.593335241338,-97.97750481951094,-35.0156686300939,-180.40791448065,-179.848933375953,,58.480743079804874
APR.UN,Automotive Properties Real Estate Investment Trust,84.2326465601398,73.1850177259415,42.8525920978266,42.8525920978266,52.93634074911371,3.2834139253378,6.27843603679559,3.3794014694424,,
AMX,Amex Exploration Inc.,,,,,,-3.15054416327956,-3.72089676605785,-3.72089676605785,,
IFOS,Itafos Inc,26.505200917326,20.8860890750465,27.8640590170429,22.8782698226309,6.744376512188026,17.3611160358325,34.0300188360913,27.8372967993195,,5.6191118422795565
CAD,Colonial Coal International Corp.,,,,,,-9.90732956871168,-9.96618043548215,-9.95654791574591,,
CGX,Cineplex Inc.,49.406514710205,7.31620355701803,-3.99067036696302,-3.11115013303507,7.6509862155053625,-1.82131167067467,,-2.44088929833268,,42.090311153186924
WFC,Wall Financial Corporation,38.6398537239391,36.6806921327746,23.6666921398557,17.8298912648707,21.799063160491006,3.52063429244142,17.1863741576665,6.03780516360248,,
TF,Timbercreek Financial Corp.,61.9409691914784,43.7558594381405,24.3772023405425,24.5517731872111,15.740471341286005,2.24269579440646,5.51842903594979,2.34932152227967,,
REG,Regulus Resources Inc,,,,,,-5.10812407179814,-5.18154588754706,-5.18154588754706,,
VMET,Versamet Royalties Corp.,,,,,,,,,,
WEED,Canopy Growth Corporation,18.156248989723,-18.5890965519471,-117.135375320146,-117.567145253584,-30.937285596772863,-28.831255662521,-48.5006460943891,-31.7785847444462,,36.74534554167011
GLAS.A.U,Glass House Brands Inc,12.4966208696962,-36.9431525045198,5.62594000152986,-1.21657766943778,-2.8030322619653094,-0.561394240683871,-0.993384678346694,-0.722564184248254,,49.43977337421606
KITS,Kits Eyecare Ltd.,35.4844881075491,4.22130299896587,4.22543950361944,2.8846949327818,,5.75881912724833,9.67576895394515,8.65565122953999,,31.263185108583247
EPRX,"Eupraxia Pharmaceuticals, Inc.",,,,,,-57.6412383666692,-59.4645768417734,-59.399746479507,,
ETG,Entree Resources Ltd,,,,,,-258.251602766286,,,,
FFN,North American Financial 15 Split Corp A 2019-01.12.24,91.2596595486345,231.232596250895,174.398834858371,174.398834858371,27.702173259374018,16.2218233912958,41.6496241089436,41.6496241089436,,
DV,Dolly Varden Silver Corporation,,,,,,-24.3365414243553,-26.1895046843068,-26.1895046843068,,
CL,"Cresco Labs, Inc.",45.7032600934556,12.4840554209629,-0.763387700173549,-7.77858397464436,6.828934093559308,-3.99621393466887,-12.0218833415152,-5.06495183248361,,32.99709854878643
SOIL,Saturn Oil & Gas Inc.,30.5647391546547,27.2545781569148,16.4798266634584,12.0883998782601,20.9413527853499,5.03500606259194,12.4876707788663,6.62501332276745,,3.3101609977399007
DTOL,"D2L, Inc.",68.7117588496188,6.2731904600331,8.00228516557313,14.1563917539036,13.76859730442769,13.3742666543505,40.5937985895271,35.7908670534221,21.80558762508297,40.63298076450289
SVRS,Silver Storm Mining Ltd.,,,,,,-30.2520529092248,-43.6886902207005,-42.3753015064021,,
AI,Atrium Mortgage Investment Corp.,89.9721255960745,81.4865580870326,57.120643184593,57.120643184593,57.96263447672142,5.51629242323203,9.7183613358509,7.87081895973647,,
ALDE,Aldebaran Resources Inc,,,,,,-5.22307347053629,-6.83127360188382,-6.83127360188382,,
CVO,"Coveo Solutions, Inc.",74.091878143619,-19.5559822218057,-22.2028419553453,-22.6535745013248,1.5474719418785985,-14.7618192489833,-28.9444362493873,-26.7255006754822,26.87410167441647,66.77375869100852
NXR.UN,Nexus Industrial REIT,73.5566235591951,82.6183360096921,43.8467560818109,44.9468252290144,14.262610792678396,3.01326319293953,7.54808241355914,3.57225178080058,,
BRC,Blackrock Silver Corp,,,,,,-139.467330708773,-151.331859366071,-150.99029087335,,
TWC,TWC Enterprises Limited,39.2304834640771,25.7943981753464,21.3010160002765,14.8503645851332,17.525140823167572,4.6284035992711,5.91564467586817,5.71018067511284,,12.080554307633825
BLN,Blackline Safety Corp.,63.3557296754857,-4.22739265373394,-3.37473666022024,-5.76057845033262,-9.615806368004467,-5.53391983860465,-12.7777818725907,-10.5780847662399,15.01817625987732,52.56494606934227
CFW,Calfrac Well Services Ltd.,8.7874901996363,5.67642482731725,1.16297649402229,1.42127278119088,4.013105066669556,1.66287624040412,3.20079287933368,2.48988395684217,,3.111065372319034
LIRC,Lithium Royalty Corp.,75.8955670555122,-289.745456646056,-309.32495749346,-244.997339751465,-202.88566672912708,-3.01632562517701,-3.16567623746364,-3.15720100751162,,365.6410237015692
CHR,Chorus Aviation Inc.,7.56590591098505,7.56590591098505,7.49260538185398,5.98094338160787,2.1158406621202617,5.397620259499,15.4422745970964,9.78316848721146,,
AFN,Ag Growth International Inc.,26.6602745435832,10.5398190621361,1.3331702109045,-0.662993092666106,-3.556021529315448,-0.549858140611132,-2.89246581081207,-0.770143134584186,,16.120455481447078
MATR,Mattr Corp,19.4192935798343,4.91435052910621,-0.122878097193997,2.33983957104373,0.1034582021129877,1.81831051374784,3.65457980049457,2.25165721723117,0.9822514188983077,13.522691631829723
GSVR,Guanajuato Silver Company Ltd.,10.8023400878261,0.566465924115104,-14.591859892214,-18.776285286197,-5.430820751423872,-18.5832384791817,-111.617127259447,-62.1435343481222,,11.74681283571744
BRVO,Bravo Mining Corp.,,,,,,-5.24525586263573,-5.36252139376895,-5.32483633298157,,
BSX,Belo Sun Mining Corp.,,,,,,-41.6778663339145,-47.5828178943897,-47.5828178943897,,
CPKR,Canada Packers Inc.,15.3728395709016,10.2996064449957,10.0508355534292,7.30370583975331,10.202118839848346,16.2414052542187,22.6437042405196,20.4363845306299,,3.9306893165600036
TUD,Tudor Gold Corp.,,,,,,-1.80750998465229,-1.97947713821976,-1.97713923023556,,
BPF.UN,Boston Pizza Royalties Income Fund,99.4777111800644,125.212480968258,109.624761500954,81.2650567579548,60.810993119663884,9.66734262712088,14.788108769721,11.5507939356003,,
ERD,Erdene Resource Development Corporation,,,,,,-23.8568309206465,-24.2883901003859,-24.2728863441831,,
VHI,Vitalhub Corp.,71.1494078329914,11.4627237008388,5.42371212465476,2.88351858184011,12.411176782318899,1.03268716811698,1.44976057186023,1.44514721349199,25.14156365453706,34.54512047761555
STGO,Steppe Gold Ltd.,48.2471441753318,41.0400128424404,36.0951844945393,29.2435928793573,-7.3900037120682756,12.8564508324761,36.5299605814441,17.3215975783401,,7.2071313328913105
VOXR,Vox Royalty Corp,60.3615236143162,6.08443965774942,3.87239245558586,-12.8465327352479,-84.53868275808641,-1.79298196116438,-2.17556382189063,-2.01221925062049,,54.27708395656694
BYN,Banyan Gold Corp.,,,,,,-1.88179483663854,-2.39258307086473,-2.39258307086473,,
PBL,Pollard Banknote Limited,17.0441426609923,0.909904432710108,-2.2523891822473,4.82362062723292,6.642575603358177,4.33662130448701,8.11250955004222,5.39206281481142,,16.13423822828218
MRD,Melcor Developments Ltd.,47.8270802080398,40.1750925848366,28.9852092709214,14.9128217624498,28.62578465490414,2.843753070596,4.79978301265201,3.18945040054744,,
SLVR,"Silver Tiger Metals, Inc.",,,,,,-4.82055131980077,-4.85818524948753,-4.85818524948753,,
ELVA,Electrovaya Inc.,29.0322727368398,10.087365387727,3.9353048235428,7.05007962148261,-7.363049183486958,6.65175805703981,12.035436791666,8.76400087778523,6.778010923261313,12.1668964258514
WRLG,West Red Lake Gold Mines Ltd,,,,,,,,,,
ACT,Aduro Clean Technologies Inc,-87.0841044959463,-5464.81041683728,-6340.36557202522,-6340.36557202522,-4953.831791008108,-109.689852059209,-130.195696285328,-129.521585775529,2311.79297354844,3065.933338792892
NGEN,NervGen Pharma Corp.,,,,,,-145.301258482886,-827.94297519548,-823.555306738632,,
LUCA,Luca Mining Corp,25.2317053383671,11.2695981411241,-21.7528386767748,-23.2632001590225,-0.9800386414429008,-22.8183378576559,-51.8473170779971,-35.8206701633381,,10.508031609235838
FTG,Firan Technology Group Corporation,29.0549108617585,9.82278912651982,9.23244141811323,6.96748825165436,6.863591317413126,8.4973520907112,15.5107075715074,11.9665080527086,5.203371588717326,14.028750146521318
PLZ.UN,Plaza Retail REIT,66.9146268289306,49.879225195009,27.6243518931643,29.8867640044925,31.91993476621998,3.0850323403914,7.13780477274439,3.72335021975347,,
DGS,Dividend Growth Split Corp. Class A,93.7830364397035,194.139493109582,159.374727501449,159.374727501449,-22.519258416581543,16.6571623853522,42.7931871694015,42.7931871694015,,
CNC,Canada Nickel Company Inc,,,,,,-9.55366170300935,-12.2847283874116,-11.951453390307,,
KBL,K-Bro Linen Inc.,19.9511677795173,8.14646153035436,5.42402132457398,4.24603183316244,8.256026629369154,3.30385355615295,8.29684674345119,4.08366681096833,,11.80470624916289
HLF,High Liner Foods Incorporated,20.324822608895,6.52472692339325,4.11051196519316,3.49627550916589,-1.9271039421128313,3.99157275648729,8.59953041499953,5.25322398824055,,13.800095685501654
FDR,"Founders Metals, Inc.",,,,,,-10.2639288979079,-11.1472647722271,-11.1472647722271,,
GGA,Goldgroup Mining Inc.,1.94272025702842,-22.3493586036888,-279.145542087306,-279.542696824583,-88.9219746857521,-177.736648838038,,,,24.2920788607173
SM,Sierra Madre Gold & Silver Ltd.,25.160446473488,5.16925788084817,5.96064773646311,3.2925775991258,-6.8181561784752684,1.52679567142545,2.04282556754543,1.75287646630947,,19.99118859263978
NOU,Nouveau Monde Graphite Inc,,,,,,-85.4128200070493,-166.720317105653,-162.607732085693,,
FC,Firm Capital Mortgage Investment Corporation,92.8249105481827,90.6423984010466,57.539762769191,57.539762769191,72.2903556367022,6.21890972869718,8.903799415129,6.92637792393441,,
LGN,Logan Energy Corp,29.5427187918912,16.3563866166936,22.7443711870435,17.7529888107679,-130.8524608103302,6.57875394745513,10.6450733163687,8.59702580068228,,13.186332175197657
REAL,"Real Matters, Inc.",24.9791118112565,-3.95207157081085,-5.839678195812,-16.1052030092266,-2.938480872772099,-24.1231373792816,-27.8118057598784,-27.4999582343925,,
TNGD,Tiernan Gold Corp,,,,,,-3.16940585817177,-3.22729134037074,-3.22729134037074,,
GOLD,GoldMining Inc.,,,,,,-9.99201033724268,-10.4190237179355,-10.3995209171015,,
CEI,"Coelacanth Energy, Inc.",19.0299496421946,-34.958918632388,-62.2740524781341,-62.2740524781341,9.021998409753513,-5.34928830970139,-7.05022414527735,-6.6631879849358,,53.98886827458256
IPO,InPlay Oil Corp,14.1602110309082,5.79129636583636,-4.83674311437486,-4.01617038242398,-81.22001084824969,-1.07063827368075,-2.6064561162811,-1.82456155130908,,8.368914665071882
MMY,Monument Mining Limited,56.5683831610579,51.6672181735635,52.6632017135058,40.2489866953938,42.74986562207534,26.5262583388606,31.0640017243154,31.0483360210822,,4.901164987494464
TI,Titan Mining Corp.,23.750278341917,20.1582839075495,16.0971927349672,15.8794969411101,7.670425839318268,23.3800084662906,,128.072984559321,,5.542292634627785
QTWO,Q2 Metals Corp,,,,,,-4.46908550195967,-4.72577921634641,-4.72577921634641,,
CDPR,"Cerro de Pasco Resources, Inc.",,,,,,-6.38772718778517,-9.39870608511579,-7.86990437685963,,
SAU,St. Augustine Gold & Copper Ltd.,,,,,,-1.56720837896033,-1.60112236673781,-1.60112236673781,,
CSW.A,Corby Spirit and Wine Limited Class A,48.4946326735995,18.2916044036473,15.5953615321277,11.1467323350919,16.793861120429387,7.37127494242964,15.5758859014822,9.95887506705152,,30.203028269952124
FLT,Volatus Aerospace Inc.,-14.1705680814781,-32.3136407725679,-54.5505876173204,-53.467237985319,-68.75414881370087,-26.5539063841804,-46.4182276670196,-34.1928307133219,0.12588439135361326,18.017188299736112
GBT,BMTC Group Inc. Class A,39.9646949638498,-1.32832407918279,4.7487984487471,4.59300341569049,2.0632875462840414,4.29443645119687,5.60495052394991,5.53818643285648,,41.2930190430326
MRT.UN,Morguard Real Estate Investment Trust,46.6910950576379,45.05993590681,-7.13673910227752,-6.91947405145004,16.88316571891752,-0.763718725911859,-1.89382417316009,-0.985459987444474,,
PRV.UN,PRO Real Estate Investment Trust,59.6025458862915,54.6178250968332,34.1251922066294,34.1251922066294,30.54090351713802,3.35956923931841,7.2360811456389,4.23558117693955,,
PHX,PHX Energy Services Corp.,16.0259404329747,5.73225077834076,9.03145021955385,7.27402563662098,-2.7510601476753416,12.3399612727956,23.6451360574826,18.4507519013598,0.917540599361427,9.376149055272487
DC.A,Dundee Corporation Class A,69.2052333528608,2209.23647725054,2119.39074399531,2475.88361648116,,34.4179367425523,35.5702560951832,34.5866999830872,,
PZA,Pizza Pizza Royalty Corp.,,97.9360343254506,94.8709096737603,77.0275935195917,77.38268438833133,8.31131580977924,10.3945240487964,9.64488947760065,,2.063965674549355
PTM,Platinum Group Metals Ltd.,,,,,,-7.44585495284655,-13.2593809267022,-13.1784872875697,,
GOT,Goliath Resources Limited,,,,,,-121.035495989166,-161.625238759467,-161.625238759467,,
QBTC,Bitcoin Fund Trust Units A,88.0923589020388,281.221690911757,281.219968426984,281.219968426984,-12.354106251216596,61.3549811598401,61.4934586554922,61.4934586554922,,
SBC,Brompton Split Banc Corp. Class A,88.9795094252349,550.509046215022,489.904172965875,489.904172965875,7.62162390837733,25.1227494425295,51.4071040292327,51.4071040292327,,
LA,Los Andes Copper Ltd.,,,,,,-3.71066620299823,-5.27061761193297,-4.59336294522063,,
EDT,Spectral Medical Inc,-180.776340110906,-438.299445471349,-1541.33086876155,-1541.33086876155,-407.98521256931605,-510.193343122859,,,,222.10720887245841
WGO,White Gold Corp.,,,,,,-1.82440594530465,-2.06728840836442,-2.06728840836442,,
GRA,"NanoXplore, Inc.",13.2469552016111,-10.4335442307208,-11.919124690428,-10.3008431026075,-19.562771708538026,-7.04180285858874,-10.6224998346033,-8.60782450353942,4.318117403336974,19.36238202899493
TSK,Talisker Resources Ltd.,-70.0784361392545,-227.231400269246,-341.018985971402,-337.718959076183,-535.4638306968868,-39.4599912990825,-319.009296804423,-204.2699802798,,157.152964129991
KSI,"kneat.com, Inc.",55.1596518574153,-13.9000549088775,-1.6078085380796,-1.98619192491976,23.264159504063645,-1.07758020720408,-2.45387247493083,-1.63484780334703,14.453820680637063,54.605886085655754
SIG,Sitka Gold Corp.,,,,,,-9.64629852131824,-10.5325486847022,-10.5325486847022,,
CPH,Cipher Pharmaceuticals Inc.,60.416569986331,23.4354496481482,19.2191775250847,34.5490513344629,59.49627443107461,11.7056320610959,16.5550448312407,13.2455672453634,0.04305742286209937,36.93806291532067
CUU,Copper Fox Metals Inc.,,,,,,-1.18231185261018,-1.26225370112005,-1.26119767280334,,
MFG,Mayfair Gold Corp.,,,,,,-21.8129463553846,-22.2672297496061,-22.2672297496061,,
KRY,Koryx Copper Inc.,,,,,,-134.021575628653,-183.000421780703,-180.46577692776,,
TBL,Taiga Building Products Ltd.,10.6073466223139,3.87111687392324,3.75656292400914,2.66628381689186,2.3825776866001376,7.12863670234767,11.8471344394189,9.56513852207132,0,6.736229748390646
BTB.UN,BTB Real Estate Investment Trust,58.1010339462409,50.5767565206061,32.3060296924221,32.3060296924221,27.47430463474642,3.37276899133002,8.60491204718309,3.6524876777284,,
URB,Urbana Corporation,29.0781454807426,649.54388804341,643.665032420162,573.317559984991,-39.695140552935555,17.4616180583167,20.2427494660489,20.2427494660489,,
TAL,PetroTal Corp.,45.8526648331402,32.3264447225702,30.7949151502857,23.6689561661888,25.982885734250054,9.64902344263105,14.6879076598709,13.3668516135936,,10.657184299129312
AAG,Aftermath Silver Ltd.,,,,,,-35.0266902087371,-39.6592919612154,-37.7537721860147,,
ENS,E Split Corp. Class A,91.082284831085,280.847605789786,253.30671866398,253.30671866398,22.63747581670532,27.6969230028057,49.7124077001026,49.7124077001026,,
TCS,TECSYS Inc.,48.7808594940567,1.25832716506292,2.73163669612923,2.95587146775809,7.2772891540035705,4.21363788006921,8.14004901115865,8.07877962975359,19.033831149039926,28.488701179953846
DEFI,DeFi Technologies Inc,86.5469813327054,-64.5780203749354,-85.4841304362897,-87.4316256261817,-48.78373173701648,-7.16011682822918,-90.1222270112373,-88.4536660421102,,
BCM,Bear Creek Mining Corporation,-23.496511676009,-30.7927631603672,-88.2172909130418,-88.3495988119828,-18.637775451337106,-47.3924325544202,-553.784226337299,-352.635091208561,,7.296251484358159
GO.U,GO Residential Real Estate Investment Trust,,,,,,,,,,
PGDC,Patagonia Gold Corp,-11.6263181186266,-84.8214988869307,-115.951899631131,-85.4705658236637,-326.2661258482874,-11.653487483403,,-19.1935168269491,,63.80861020335099
ANRG,"Anaergia, Inc.",23.740679166932,-17.2127640171851,-16.5835420217774,-15.8582181162685,2.732682365632538,-9.4684841085619,,,0.10662401705860383,40.84681916705856
ELO,Eloro Resources Ltd.,,,,,,-10.4491149388331,-10.6872324463444,-10.6831429569098,,
VLN,Velan Inc.,28.2571027010269,4.35712534558556,-5.45008071745616,0.776629396604067,-61.46257841250734,0.538191845152149,1.5239644218497,1.34915316978059,,23.899977355441266
RDS,Radisson Mining Resources Inc.,,,,,,-2.45333174055659,-2.79342246403817,-2.79342246403817,,
MOON,Blue Moon Metals Inc,,,,,,-18.4361015408136,-22.2728570831511,-20.2501849781087,,
GASX,NG Energy International Corp,8.60145682982325,-27.0767288348016,-99.0420172774856,-99.0420172774856,-66.05719461509612,-16.3345284959116,-79.557696320078,-29.0620451685681,,35.67818566462473
SFR,Sandfire Resources America Inc.,,,,,,-102.161438526316,,,,
RIC,Richards Group Inc.,18.4911239115621,9.78810092498061,8.05367386829578,5.2749595040991,7.900178488483131,6.08104159446585,11.2014580120566,8.54044706407817,,8.703022986581532
PRN,Profound Medical Corp,75.6388515485779,-296.19135133522,-275.935225709239,-275.841252584401,-263.17075538366026,-95.3119977263273,-127.630425001601,-120.656469363797,146.9147754544322,221.74925825595548
MKA,Mkango Resources Ltd.,,,,,,-129.175920844416,,,,
AUMB,1911 Gold Corp.,,,,,,-37.6744895624094,-45.6610169491525,-45.6610169491525,,
D.UN,Dream Office Real Estate Investment Trust Class A,51.3724138979392,44.8612384914341,-65.8044215188013,-81.1282321525388,-10.496926826549382,-6.60033993343966,-16.1682494031919,-7.86974026401716,,
NEXG,Nexgold Mining Corp.,,,,,,-28.1946025601052,-32.4378325566059,-30.8149612008199,,
RECO,Reconnaissance Energy Africa Ltd.,,,,,,-9.92454405958745,-10.2262617255805,-10.2262617255805,,
LIFT,Li-FT Power Ltd.,,,,,,0.748477625792226,0.818821226683359,0.818727476041997,,
CMG,Computer Modelling Group Ltd.,73.9821872870477,20.580497931887,18.0345794836849,13.54415936356,13.800890635647612,8.71929462115474,20.2237353510137,14.1314682077102,20.283355255859654,33.11833409930112
GLO,Global Atomic Corporation,80.6029581493269,-598.034269764998,-611.256714439382,-368.16624256688,-6256.033718705403,-1.55995107301731,-1.74233234483497,-1.72360280547545,,678.6372279143247
FAR,Foraco International SA,17.5891924776887,10.7419613255855,8.26377240827206,6.51057686892641,4.779559558224205,6.50016721998726,18.3489584885078,10.4377708280431,,6.847231152103242
SSV,Southern Silver Exploration Corp.,,,,,,-19.3902389313452,-19.6341420684264,-19.6341420684264,,
FISH,Sailfish Royalty Corp.,89.9595078055142,4.88870543534723,42.84033948133,42.8403394813301,25.314659550646695,3.1812547467082,3.46740882788755,3.29221187642815,,85.07080237016716
